head,relation,tail
2311.09443,BELONGS_TO,Technology_artificial_intelligence
2211.04205,BELONGS_TO,Technology_natural_language_processing
1711.08611,BELONGS_TO,Technology_natural_language_processing
2203.06390,PROPOSED,Method_navigation
1810.00162,BELONGS_TO,Technology_gpt
2210.04114,BELONGS_TO,Technology_word_vectors
2210.04114,PROPOSED,Method_word_vectors
2204.11394,BELONGS_TO,Technology_natural_language_processing
2202.00476,BELONGS_TO,Technology_natural_language_processing
2411.14463,BELONGS_TO,Technology_artificial_intelligence
2411.14463,BELONGS_TO,Technology_natural_language_processing
1704.08803,BELONGS_TO,Technology_natural_language_processing
2304.08953,BELONGS_TO,Technology_n_grams
2304.08953,PROPOSED,Method_n_grams
Method_n_grams,USES,Technology_n_grams
2312.12989,BELONGS_TO,Technology_natural_language_processing
2212.01683,RESEARCH_ON,Task_n_grams
1908.09080,BELONGS_TO,Technology_natural_language_processing
2104.04069,BELONGS_TO,Technology_natural_language_processing
2301.08826,BELONGS_TO,Technology_artificial_intelligence
1908.11254,BELONGS_TO,Technology_natural_language_processing
2109.10645,PROPOSED,Method_natural_language_processing
2101.04640,BELONGS_TO,Technology_artificial_intelligence
2207.08044,BELONGS_TO,Technology_natural_language_processing
1911.03894,BELONGS_TO,Technology_wikipedia
2109.01932,BELONGS_TO,Technology_internet
2401.16367,PROPOSED,Method_modularization
1807.02200,BELONGS_TO,Technology_natural_language_processing
1807.02200,PROPOSED,Method_text_mining
Method_text_mining,USES,Technology_natural_language_processing
2408.01911,BELONGS_TO,Technology_artificial_intelligence
2402.05547,BELONGS_TO,Technology_natural_language_processing
1902.09113,BELONGS_TO,Technology_transformer
2310.09764,PROPOSED,Method_dom
2502.12838,BELONGS_TO,Technology_artificial_intelligence
2304.05335,BELONGS_TO,Technology_artificial_intelligence
2210.16315,BELONGS_TO,Technology_natural_language_processing
2112.08789,BELONGS_TO,Technology_natural_language_processing
2001.11245,PROPOSED,Method_em_algorithm
1911.04361,BELONGS_TO,Technology_transformer
2309.16202,BELONGS_TO,Technology_natural_language_processing
2403.17312,BELONGS_TO,Technology_gpt
2206.11867,BELONGS_TO,Technology_xml
2104.04488,RESEARCH_ON,Task_natural_language_processing
1312.4920,PROPOSED,Method_algorithms
2406.19651,BELONGS_TO,Technology_artificial_intelligence
2403.08053,PROPOSED,Method_chatbots
2409.14292,BELONGS_TO,Technology_natural_language_processing
2109.00025,PROPOSED,Method_embedding
2109.00025,PROPOSED,Method_word_vectors
2109.00025,PROPOSED,Method_embedding
Method_embedding,IMPROVES,Method_embedding
Method_word_vectors,IMPROVES,Method_embedding
Method_embedding,IMPROVES,Method_embedding
Method_embedding,IMPROVES,Method_word_vectors
2111.04158,BELONGS_TO,Technology_artificial_intelligence
2502.14862,BELONGS_TO,Technology_artificial_intelligence
1705.00108,BELONGS_TO,Technology_natural_language_processing
2307.07362,BELONGS_TO,Technology_xml
2211.15397,BELONGS_TO,Technology_lstm
2211.15397,PROPOSED,Method_em_algorithm
Method_em_algorithm,USES,Technology_lstm
2501.09777,BELONGS_TO,Technology_social_networks
2501.09777,PROPOSED,Method_embedding
Method_embedding,USES,Technology_social_networks
2109.04413,BELONGS_TO,Technology_natural_language_processing
2303.07247,BELONGS_TO,Technology_artificial_intelligence
2108.12242,BELONGS_TO,Technology_artificial_intelligence
2410.07239,BELONGS_TO,Technology_natural_language_processing
2305.13002,PROPOSED,Method_self-organizing_map
2406.16893,BELONGS_TO,Technology_natural_language_processing
2201.07040,BELONGS_TO,Technology_artificial_intelligence
2412.08187,BELONGS_TO,Technology_natural_language_processing
2102.04887,BELONGS_TO,Technology_wikipedia
2308.04056,BELONGS_TO,Technology_evaluation
2201.01787,BELONGS_TO,Technology_natural_language_processing
2410.08508,RESEARCH_ON,Task_simulation
2411.12157,BELONGS_TO,Technology_gpt
2411.12157,BELONGS_TO,Technology_natural_language_processing
2110.04517,BELONGS_TO,Technology_natural_language_processing
2305.17055,BELONGS_TO,Technology_artificial_intelligence
2111.14192,BELONGS_TO,Technology_natural_language_processing
2010.07972,BELONGS_TO,Technology_natural_language_processing
2404.09615,PROPOSED,Method_computational
2501.06490,BELONGS_TO,Technology_artificial_intelligence
2501.06490,BELONGS_TO,Technology_social_networks
1909.03508,BELONGS_TO,Technology_natural_language_processing
1809.08390,PROPOSED,Method_cognition
2308.14669,BELONGS_TO,Technology_bert
2310.13610,BELONGS_TO,Technology_natural_language_processing
2308.06942,BELONGS_TO,Technology_gpt
2308.06942,PROPOSED,Method_natural_language_processing
Method_natural_language_processing,USES,Technology_gpt
2312.00584,BELONGS_TO,Technology_natural_language_processing
1712.07199,BELONGS_TO,Technology_artificial_intelligence
2303.07470,BELONGS_TO,Technology_transformer
2502.00837,BELONGS_TO,Technology_bert
2404.01582,BELONGS_TO,Technology_gpt
1810.03993,BELONGS_TO,Technology_artificial_intelligence
1405.5202,BELONGS_TO,Technology_natural_language_processing
1405.5202,BELONGS_TO,Technology_france
2210.08471,BELONGS_TO,Technology_natural_language_processing
2403.19031,BELONGS_TO,Technology_large_language_models
2305.13755,BELONGS_TO,Technology_natural_language_processing
2012.02469,BELONGS_TO,Technology_artificial_intelligence
2305.17127,BELONGS_TO,Technology_natural_language_processing
2211.05109,BELONGS_TO,Technology_validity
2211.05109,BELONGS_TO,Technology_natural_language_processing
2312.11803,BELONGS_TO,Technology_natural_language_processing
2403.07087,BELONGS_TO,Technology_social_networks
2307.10634,BELONGS_TO,Technology_n_grams
2307.10634,PROPOSED,Method_n_grams
Method_n_grams,USES,Technology_n_grams
2408.04023,BELONGS_TO,Technology_artificial_intelligence
2310.07188,BELONGS_TO,Technology_natural_language_processing
2501.05079,BELONGS_TO,Technology_artificial_intelligence
2406.14358,PROPOSED,Method_evaluation
2407.15647,BELONGS_TO,Technology_artificial_intelligence
2307.04276,BELONGS_TO,Technology_natural_language_processing
1907.00570,BELONGS_TO,Technology_natural_language_processing
2502.14499,BELONGS_TO,Technology_artificial_intelligence
2502.14499,PROPOSED,Method_em_algorithm
2206.10594,BELONGS_TO,Technology_natural_language_processing
2206.10594,BELONGS_TO,Technology_wikipedia
1412.4385,BELONGS_TO,Technology_natural_language_processing
2401.17206,BELONGS_TO,Technology_natural_language_processing
2407.01599,BELONGS_TO,Technology_artificial_intelligence
2101.01337,RESEARCH_ON,Task_natural_language_processing
2405.01678,BELONGS_TO,Technology_natural_language_processing
2307.05537,BELONGS_TO,Technology_word_vectors
2307.05537,PROPOSED,Method_word_vectors
2205.00034,BELONGS_TO,Technology_natural_language_processing
2009.08395,BELONGS_TO,Technology_cognition
2308.03762,BELONGS_TO,Technology_chatbots
2404.14618,BELONGS_TO,Technology_natural_language_processing
2104.08682,BELONGS_TO,Technology_natural_language_processing
2409.09071,BELONGS_TO,Technology_gpt
2111.06599,BELONGS_TO,Technology_natural_language_processing
2204.03542,BELONGS_TO,Technology_gpt
2111.10501,BELONGS_TO,Technology_natural_language_processing
2111.10501,PROPOSED,Method_em_algorithm
2304.12847,PROPOSED,Method_machine_translation
2205.12253,BELONGS_TO,Technology_natural_language_processing
2311.01020,BELONGS_TO,Technology_artificial_intelligence
2104.05115,BELONGS_TO,Technology_natural_language_processing
2501.00598,BELONGS_TO,Technology_computational
2301.00321,BELONGS_TO,Technology_natural_language_processing
1806.09835,BELONGS_TO,Technology_natural_language_processing
2310.07637,BELONGS_TO,Technology_artificial_intelligence
2311.14729,BELONGS_TO,Technology_natural_language_processing
2206.07238,BELONGS_TO,Technology_twitter
2311.08249,BELONGS_TO,Technology_natural_language_processing
2408.11860,BELONGS_TO,Technology_artificial_intelligence
2211.02878,BELONGS_TO,Technology_natural_language_processing
2202.09061,BELONGS_TO,Technology_language_processing
2404.14415,BELONGS_TO,Technology_natural_language_processing
2205.12452,PROPOSED,Method_simulation
2404.00699,BELONGS_TO,Technology_artificial_intelligence
2501.07923,BELONGS_TO,Technology_social_networks
2501.07923,BELONGS_TO,Technology_natural_language_processing
1803.03827,BELONGS_TO,Technology_natural_language_processing
2409.00124,BELONGS_TO,Technology_gpt
2004.12297,BELONGS_TO,Technology_wikipedia
1312.5650,BELONGS_TO,Technology_internet
2308.04950,BELONGS_TO,Technology_artificial_intelligence
2206.14181,BELONGS_TO,Technology_synset
1906.07591,BELONGS_TO,Technology_natural_language_processing
2305.09648,PROPOSED,Method_proving
2204.10200,BELONGS_TO,Technology_bert
2204.10200,BELONGS_TO,Technology_natural_language_processing
2009.08445,BELONGS_TO,Technology_natural_language_processing
1405.2584,BELONGS_TO,Technology_internet
2312.00053,BELONGS_TO,Technology_artificial_intelligence
2310.10844,BELONGS_TO,Technology_artificial_intelligence
2410.23083,BELONGS_TO,Technology_artificial_intelligence
2102.01740,BELONGS_TO,Technology_artificial_intelligence
2106.15986,RESEARCH_ON,Task_natural_language_processing
2406.04593,BELONGS_TO,Technology_large_language_models
2406.04593,BELONGS_TO,Technology_natural_language_processing
2201.02312,BELONGS_TO,Technology_natural_language_processing
2201.02312,BELONGS_TO,Technology_statistical_analysis
1609.08703,BELONGS_TO,Technology_gpt
2110.06999,BELONGS_TO,Technology_internet
2305.01941,BELONGS_TO,Technology_chatbots
2305.01941,BELONGS_TO,Technology_gpt
2409.02836,BELONGS_TO,Technology_gpt
2210.03167,BELONGS_TO,Technology_natural_language_processing
2311.01166,BELONGS_TO,Technology_chatbots
2208.07833,BELONGS_TO,Technology_natural_language_processing
2010.04903,BELONGS_TO,Technology_natural_language_processing
2311.01270,BELONGS_TO,Technology_chatbots
2209.07139,BELONGS_TO,Technology_natural_language_processing
2006.01538,BELONGS_TO,Technology_wikipedia
2409.10733,BELONGS_TO,Technology_artificial_intelligence
2409.17120,BELONGS_TO,Technology_transformer
2409.17120,BELONGS_TO,Technology_synset
2409.17120,BELONGS_TO,Technology_gpt
2409.17120,BELONGS_TO,Technology_bert
2409.17120,BELONGS_TO,Technology_natural_language_processing
2204.08688,PROPOSED,Method_simulation
2304.02746,BELONGS_TO,Technology_text_mining
2402.10739,BELONGS_TO,Technology_natural_language_processing
2402.10739,BELONGS_TO,Technology_gpt
2402.10739,PROPOSED,Method_transformer
Method_transformer,USES,Technology_natural_language_processing
Method_transformer,USES,Technology_gpt
2305.02810,BELONGS_TO,Technology_transformer
2005.06540,BELONGS_TO,Technology_artificial_intelligence
2405.03215,BELONGS_TO,Technology_natural_language_processing
2203.03540,BELONGS_TO,Technology_automation
1805.05271,BELONGS_TO,Technology_natural_language_processing
2412.12961,BELONGS_TO,Technology_artificial_intelligence
2410.12123,BELONGS_TO,Technology_language_models
2305.18503,BELONGS_TO,Technology_bert
2009.11180,BELONGS_TO,Technology_artificial_intelligence
2009.11180,PROPOSED,Method_em_algorithm
2309.06054,BELONGS_TO,Technology_artificial_intelligence
2306.15447,BELONGS_TO,Technology_natural_language_processing
2104.08570,BELONGS_TO,Technology_artificial_intelligence
1706.06802,PROPOSED,Method_intent
2102.04761,BELONGS_TO,Technology_internet
2309.02887,BELONGS_TO,Technology_natural_language_processing
2403.12316,RESEARCH_ON,Task_natural_language_processing
1307.5393,PROPOSED,Method_text_mining
2404.07947,BELONGS_TO,Technology_transformer
1909.01136,BELONGS_TO,Technology_gpt
2001.07676,PROPOSED,Method_gpt
2001.07820,BELONGS_TO,Technology_natural_language_processing
2111.09883,BELONGS_TO,Technology_natural_language_processing
2501.02334,BELONGS_TO,Technology_artificial_intelligence
2112.13969,BELONGS_TO,Technology_natural_language_processing
2311.08538,BELONGS_TO,Technology_natural_language_processing
2107.08902,BELONGS_TO,Technology_lstm
2107.08902,BELONGS_TO,Technology_bert
2309.11052,BELONGS_TO,Technology_word_vectors
2109.04367,BELONGS_TO,Technology_natural_language_processing
1501.07005,BELONGS_TO,Technology_natural_language_processing
2009.07238,BELONGS_TO,Technology_social_networks
2410.09090,BELONGS_TO,Technology_natural_language_processing
2410.09090,BELONGS_TO,Technology_artificial_intelligence
2108.01899,BELONGS_TO,Technology_social_networks
2108.01899,BELONGS_TO,Technology_synset
2412.05434,BELONGS_TO,Technology_natural_language_processing
2006.00719,BELONGS_TO,Technology_internet
2405.05135,PROPOSED,Method_natural_language_processing
2311.06102,BELONGS_TO,Technology_gpt
2310.07826,BELONGS_TO,Technology_natural_language_processing
2403.17155,BELONGS_TO,Technology_bert
1909.01958,BELONGS_TO,Technology_artificial_intelligence
2106.11520,BELONGS_TO,Technology_natural_language_processing
2106.11520,BELONGS_TO,Technology_bert
1502.01682,PROPOSED,Method_mathematical_logic
2410.01865,BELONGS_TO,Technology_natural_language_processing
2411.12901,BELONGS_TO,Technology_artificial_intelligence
2403.07805,PROPOSED,Method_simulation
2109.13059,BELONGS_TO,Technology_natural_language_processing
2109.13059,BELONGS_TO,Technology_transformer
2210.14304,BELONGS_TO,Technology_natural_language_processing
2402.02622,BELONGS_TO,Technology_transformer
2009.07397,BELONGS_TO,Technology_natural_language_processing
2407.07614,BELONGS_TO,Technology_gpt
2312.16240,BELONGS_TO,Technology_natural_language_processing
2103.03806,BELONGS_TO,Technology_bert
2103.03806,BELONGS_TO,Technology_agent_architecture
2004.12073,BELONGS_TO,Technology_natural_language_processing
2407.15462,BELONGS_TO,Technology_xml
2407.15462,PROPOSED,Method_xml
Method_xml,USES,Technology_xml
2209.15202,BELONGS_TO,Technology_natural_language_processing
1705.10900,BELONGS_TO,Technology_natural_language_processing
2308.11773,BELONGS_TO,Technology_bert
2501.07237,BELONGS_TO,Technology_gpt
2010.02726,BELONGS_TO,Technology_artificial_intelligence
2103.15543,BELONGS_TO,Technology_natural_language_processing
2407.16174,BELONGS_TO,Technology_internet
2206.00826,BELONGS_TO,Technology_natural_language_processing
2203.04860,BELONGS_TO,Technology_gpt
2012.06048,BELONGS_TO,Technology_gpt
1906.05612,BELONGS_TO,Technology_natural_language_processing
2305.13889,BELONGS_TO,Technology_artificial_intelligence
2405.05134,BELONGS_TO,Technology_artificial_intelligence
2305.17073,PROPOSED,Method_computational
2405.10842,BELONGS_TO,Technology_natural_language_processing
2411.04588,BELONGS_TO,Technology_chatbots
1403.1618,BELONGS_TO,Technology_natural_language_processing
2306.17564,BELONGS_TO,Technology_transformer
2306.17564,PROPOSED,Method_transformer
2304.04662,BELONGS_TO,Technology_transformer
2010.16263,PROPOSED,Method_vrml
2310.14870,BELONGS_TO,Technology_natural_language_processing
2109.12575,BELONGS_TO,Technology_natural_language_processing
2403.04105,BELONGS_TO,Technology_natural_language_processing
2407.17477,PROPOSED,Method_natural_language_processing
1706.08601,PROPOSED,Method_simulation
2111.15430,BELONGS_TO,Technology_natural_language_processing
2404.06339,BELONGS_TO,Technology_agent_architecture
1411.0588,RESEARCH_ON,Task_dictionary
2405.16482,PROPOSED,Method_adversarial_training
2009.12452,BELONGS_TO,Technology_bert
2009.12452,PROPOSED,Method_bert
2009.12452,RESEARCH_ON,Task_bert
Method_bert,USES,Technology_bert
Method_bert,EVALUATES,Task_bert
Technology_bert,BELONGS_TO,Task_bert
2304.08315,BELONGS_TO,Technology_natural_language_processing
2207.09711,PROPOSED,Method_simulation
2112.08554,PROPOSED,Method_em_algorithm
2309.00255,BELONGS_TO,Technology_wordnets
2003.03350,BELONGS_TO,Technology_gpt
2003.03350,PROPOSED,Method_gpt
Method_gpt,USES,Technology_gpt
1901.08746,BELONGS_TO,Technology_natural_language_processing
1901.08746,BELONGS_TO,Technology_bert
2402.01682,PROPOSED,Method_twitter
2310.11870,BELONGS_TO,Technology_artificial_intelligence
2205.12548,RESEARCH_ON,Task_text_classification
2205.12548,RESEARCH_ON,Task_cognition
2309.02914,BELONGS_TO,Technology_privacy
2309.02914,BELONGS_TO,Technology_bert
2302.04359,BELONGS_TO,Technology_natural_language_processing
2302.04359,BELONGS_TO,Technology_artificial_intelligence
2302.04359,PROPOSED,Method_transformer
Method_transformer,USES,Technology_natural_language_processing
Method_transformer,USES,Technology_artificial_intelligence
2311.03365,BELONGS_TO,Technology_artificial_intelligence
2311.03365,PROPOSED,Method_artificial_intelligence
2105.05621,BELONGS_TO,Technology_natural_language_processing
2010.06467,BELONGS_TO,Technology_transformer
2010.06467,BELONGS_TO,Technology_natural_language_processing
1808.09716,BELONGS_TO,Technology_natural_language_processing
2106.02658,BELONGS_TO,Technology_natural_language_processing
2106.13327,PROPOSED,Method_em_algorithm
2010.00796,BELONGS_TO,Technology_natural_language_processing
2005.01634,BELONGS_TO,Technology_natural_language_processing
2408.09030,BELONGS_TO,Technology_natural_language_processing
2405.11704,BELONGS_TO,Technology_transformer
2405.11704,PROPOSED,Method_umls
Method_umls,USES,Technology_transformer
2406.11514,PROPOSED,Method_speech_recognition
2303.16166,BELONGS_TO,Technology_natural_language_processing
2304.00115,PROPOSED,Method_automation
2304.00115,PROPOSED,Method_bert
2304.00115,PROPOSED,Method_bert
Method_automation,IMPROVES,Method_bert
Method_automation,IMPROVES,Method_bert
Method_bert,IMPROVES,Method_automation
Method_bert,IMPROVES,Method_bert
Method_bert,IMPROVES,Method_automation
Method_bert,IMPROVES,Method_bert
2404.19071,BELONGS_TO,Technology_artificial_intelligence
2306.01773,BELONGS_TO,Technology_artificial_intelligence
2209.12604,BELONGS_TO,Technology_lstm
2209.12604,BELONGS_TO,Technology_social_networks
2502.16218,BELONGS_TO,Technology_natural_language_processing
2102.03062,BELONGS_TO,Technology_gpt
2111.06741,BELONGS_TO,Technology_artificial_intelligence
2302.14635,PROPOSED,Method_em_algorithm
2308.11891,BELONGS_TO,Technology_chatbots
2208.00173,RESEARCH_ON,Task_bert
2410.07020,RESEARCH_ON,Task_learning
1607.00410,BELONGS_TO,Technology_natural_language_processing
2106.03048,PROPOSED,Method_natural_language_processing
2201.00855,BELONGS_TO,Technology_artificial_intelligence
1804.07827,PROPOSED,Method_language_models
2003.11080,BELONGS_TO,Technology_natural_language_processing
2005.00660,BELONGS_TO,Technology_wordnets
2002.11794,PROPOSED,Method_question_answering
1910.12580,BELONGS_TO,Technology_artificial_intelligence
2402.06584,BELONGS_TO,Technology_artificial_intelligence
2402.06584,PROPOSED,Method_bert
Method_bert,USES,Technology_artificial_intelligence
2411.14272,BELONGS_TO,Technology_natural_language_processing
2112.12731,BELONGS_TO,Technology_gpt
2303.02819,BELONGS_TO,Technology_artificial_intelligence
1610.07432,BELONGS_TO,Technology_artificial_intelligence
2405.01682,BELONGS_TO,Technology_bert
2004.05861,BELONGS_TO,Technology_covid-19
2110.03111,BELONGS_TO,Technology_natural_language_processing
2501.16607,BELONGS_TO,Technology_large_language_models
2305.18725,BELONGS_TO,Technology_natural_language_processing
1904.03323,BELONGS_TO,Technology_bert
1904.03323,BELONGS_TO,Technology_embedding
1707.05308,BELONGS_TO,Technology_artificial_intelligence
2303.14537,BELONGS_TO,Technology_wordnets
2303.14537,BELONGS_TO,Technology_transformer
2303.14537,PROPOSED,Method_natural_language_processing
Method_natural_language_processing,USES,Technology_wordnets
2110.03353,BELONGS_TO,Technology_natural_language_processing
2005.01320,BELONGS_TO,Technology_intent
2006.00844,PROPOSED,Method_simulation
1604.04378,BELONGS_TO,Technology_natural_language_processing
1706.01038,BELONGS_TO,Technology_natural_language_processing
2412.07355,BELONGS_TO,Technology_large_language_models
2009.11564,BELONGS_TO,Technology_artificial_intelligence
2306.12132,BELONGS_TO,Technology_natural_language_processing
2306.12132,BELONGS_TO,Technology_artificial_intelligence
2106.05544,BELONGS_TO,Technology_natural_language_processing
2005.01557,BELONGS_TO,Technology_artificial_intelligence
2005.01557,PROPOSED,Method_artificial_intelligence
1906.01733,BELONGS_TO,Technology_natural_language_processing
2204.11909,BELONGS_TO,Technology_natural_language_processing
2110.07837,BELONGS_TO,Technology_natural_language_processing
2110.07837,BELONGS_TO,Technology_wikipedia
1904.01297,BELONGS_TO,Technology_natural_language_processing
2110.04222,BELONGS_TO,Technology_natural_language_processing
2412.13705,PROPOSED,Method_algorithms
2004.11714,BELONGS_TO,Technology_natural_language_processing
2205.03559,BELONGS_TO,Technology_natural_language_processing
1911.11506,BELONGS_TO,Technology_natural_language_processing
1805.04617,BELONGS_TO,Technology_artificial_intelligence
2209.11429,RESEARCH_ON,Task_natural_language_processing
2109.06862,BELONGS_TO,Technology_natural_language_processing
2206.01476,BELONGS_TO,Technology_natural_language_processing
2404.01399,RESEARCH_ON,Task_web_mining
2502.17464,BELONGS_TO,Technology_dci
2302.00653,BELONGS_TO,Technology_artificial_intelligence
2004.01970,BELONGS_TO,Technology_natural_language_processing
2004.10645,RESEARCH_ON,Task_ambiguity
2103.00747,BELONGS_TO,Technology_bert
2410.11672,BELONGS_TO,Technology_artificial_intelligence
1903.10145,BELONGS_TO,Technology_natural_language_processing
2305.04091,BELONGS_TO,Technology_natural_language_processing
2112.03469,BELONGS_TO,Technology_lstm
2312.13041,PROPOSED,Method_bert
1912.01664,BELONGS_TO,Technology_gpt
2412.19198,BELONGS_TO,Technology_semantics
2004.04438,PROPOSED,Method_speech_synthesis
2303.15056,BELONGS_TO,Technology_natural_language_processing
2403.06082,RESEARCH_ON,Task_law_revisions
2106.06292,BELONGS_TO,Technology_artificial_intelligence
2012.12305,BELONGS_TO,Technology_natural_language_processing
2404.14301,BELONGS_TO,Technology_artificial_intelligence
2404.14301,RESEARCH_ON,Task_parsing
Technology_artificial_intelligence,BELONGS_TO,Task_parsing
2111.12421,BELONGS_TO,Technology_natural_language_processing
2111.12421,PROPOSED,Method_gpt
1811.06173,BELONGS_TO,Technology_natural_language_processing
1811.06173,PROPOSED,Method_natural_language_processing
2407.21191,BELONGS_TO,Technology_transformer
2009.13827,BELONGS_TO,Technology_synset
2210.05001,PROPOSED,Method_cognition
2210.05001,PROPOSED,Method_simulation
2210.05001,PROPOSED,Method_remodularization
Method_cognition,IMPROVES,Method_simulation
Method_cognition,IMPROVES,Method_remodularization
Method_simulation,IMPROVES,Method_cognition
Method_simulation,IMPROVES,Method_remodularization
Method_remodularization,IMPROVES,Method_cognition
Method_remodularization,IMPROVES,Method_simulation
2109.14394,RESEARCH_ON,Task_natural_language_processing
2210.06799,BELONGS_TO,Technology_natural_language_processing
2103.11933,BELONGS_TO,Technology_intelligence
1604.05519,BELONGS_TO,Technology_lstm
2406.09206,PROPOSED,Method_self-organizing_map
2102.00924,BELONGS_TO,Technology_artificial_intelligence
2502.15367,BELONGS_TO,Technology_artificial_intelligence
1910.10479,BELONGS_TO,Technology_natural_language_processing
2005.00147,BELONGS_TO,Technology_wikipedia
2401.11641,BELONGS_TO,Technology_gpt
2411.13518,BELONGS_TO,Technology_artificial_intelligence
2010.01897,BELONGS_TO,Technology_bert
1811.05544,BELONGS_TO,Technology_natural_language_processing
2405.17250,BELONGS_TO,Technology_natural_language_processing
2411.08610,PROPOSED,Method_gpt
2208.00713,BELONGS_TO,Technology_transformer
2402.03957,BELONGS_TO,Technology_natural_language_processing
2405.02010,BELONGS_TO,Technology_natural_language_processing
2104.10213,BELONGS_TO,Technology_transformer
2112.08787,BELONGS_TO,Technology_natural_language_processing
2010.03224,BELONGS_TO,Technology_natural_language_processing
2110.00416,BELONGS_TO,Technology_natural_language_processing
1702.07117,BELONGS_TO,Technology_natural_language_processing
2404.14809,BELONGS_TO,Technology_natural_language_processing
2406.15358,PROPOSED,Method_cognition
2307.02435,BELONGS_TO,Technology_transformer
2307.02435,BELONGS_TO,Technology_natural_language_processing
1110.1394,BELONGS_TO,Technology_natural_language_processing
2502.10001,BELONGS_TO,Technology_internet
2502.10001,BELONGS_TO,Technology_bert
2311.14727,BELONGS_TO,Technology_natural_language_processing
2405.15630,BELONGS_TO,Technology_chatbots
2405.15630,BELONGS_TO,Technology_gpt
2004.06660,BELONGS_TO,Technology_natural_language_processing
2202.08906,RESEARCH_ON,Task_learning
2501.19259,BELONGS_TO,Technology_artificial_intelligence
2107.14586,BELONGS_TO,Technology_gpt
2107.14586,BELONGS_TO,Technology_social_networks
2006.16176,BELONGS_TO,Technology_natural_language_processing
2411.05013,BELONGS_TO,Technology_natural_language_processing
2001.10340,BELONGS_TO,Technology_transformer
2001.10340,BELONGS_TO,Technology_social_networks
2412.07050,BELONGS_TO,Technology_artificial_intelligence
2104.14728,BELONGS_TO,Technology_natural_language_processing
2104.10810,BELONGS_TO,Technology_internet
2410.07797,BELONGS_TO,Technology_natural_language_processing
2203.10714,BELONGS_TO,Technology_natural_language_processing
2008.11825,BELONGS_TO,Technology_natural_language_processing
1610.01910,BELONGS_TO,Technology_natural_language_processing
2012.10309,PROPOSED,Method_text_processing
2307.10558,BELONGS_TO,Technology_gpt
2206.11147,BELONGS_TO,Technology_natural_language_processing
1903.10104,RESEARCH_ON,Task_evaluation
2108.06216,BELONGS_TO,Technology_artificial_intelligence
2406.13695,BELONGS_TO,Technology_natural_language_processing
2105.01227,BELONGS_TO,Technology_natural_language_processing
2307.00130,BELONGS_TO,Technology_natural_language_processing
2204.12708,BELONGS_TO,Technology_natural_language_processing
2210.00788,PROPOSED,Method_proving
2409.04269,BELONGS_TO,Technology_natural_language_processing
2004.14535,BELONGS_TO,Technology_natural_language_processing
2303.06795,BELONGS_TO,Technology_artificial_intelligence
2303.06795,PROPOSED,Method_artificial_intelligence
2311.11120,BELONGS_TO,Technology_artificial_intelligence
2104.01619,BELONGS_TO,Technology_lstm
2106.01506,BELONGS_TO,Technology_artificial_intelligence
2411.06284,BELONGS_TO,Technology_artificial_intelligence
2411.06284,BELONGS_TO,Technology_umls
2408.09730,BELONGS_TO,Technology_language_models
2412.15255,BELONGS_TO,Technology_artificial_intelligence
2008.05282,BELONGS_TO,Technology_wordnets
1908.05972,BELONGS_TO,Technology_natural_language_processing
2011.12432,BELONGS_TO,Technology_natural_language_processing
2209.11902,BELONGS_TO,Technology_natural_language_processing
2201.08919,PROPOSED,Method_bert
2305.04044,BELONGS_TO,Technology_natural_language_processing
2502.20073,BELONGS_TO,Technology_natural_language_processing
2501.12538,BELONGS_TO,Technology_natural_language_processing
2410.22937,BELONGS_TO,Technology_natural_language_processing
2010.01746,PROPOSED,Method_natural_language_processing
2403.17612,BELONGS_TO,Technology_natural_language_processing
2212.14548,BELONGS_TO,Technology_chatbots
2307.07982,PROPOSED,Method_proving
2307.07982,PROPOSED,Method_question_answering
2210.07485,PROPOSED,Method_embedding
2305.03513,BELONGS_TO,Technology_chatbots
2412.07618,BELONGS_TO,Technology_natural_language_processing
2312.01308,BELONGS_TO,Technology_wikipedia
2103.00455,BELONGS_TO,Technology_bert
2103.00455,PROPOSED,Method_transformer
2103.00455,PROPOSED,Method_bert
Method_transformer,USES,Technology_bert
Method_transformer,IMPROVES,Method_bert
Method_bert,USES,Technology_bert
Method_bert,IMPROVES,Method_transformer
2405.00536,BELONGS_TO,Technology_chatbots
2207.05737,BELONGS_TO,Technology_wikipedia
2008.03736,BELONGS_TO,Technology_gpt
2202.00932,BELONGS_TO,Technology_natural_language_processing
1908.06015,PROPOSED,Method_twitter
1708.03743,BELONGS_TO,Technology_natural_language_processing
1708.03743,BELONGS_TO,Technology_social_networks
2405.20611,BELONGS_TO,Technology_bert
2411.11148,BELONGS_TO,Technology_chatbots
2009.09587,BELONGS_TO,Technology_natural_language_processing
2501.00953,BELONGS_TO,Technology_natural_language_processing
1907.09358,BELONGS_TO,Technology_artificial_intelligence
2111.10401,BELONGS_TO,Technology_natural_language_processing
2004.05184,PROPOSED,Method_natural_language_processing
2302.08901,BELONGS_TO,Technology_artificial_intelligence
2009.14683,BELONGS_TO,Technology_natural_language_processing
2109.13984,BELONGS_TO,Technology_natural_language_processing
2109.13984,RESEARCH_ON,Task_question_answering
Technology_natural_language_processing,BELONGS_TO,Task_question_answering
1808.06305,BELONGS_TO,Technology_embedding
1808.06305,PROPOSED,Method_proving
Method_proving,USES,Technology_embedding
2409.20174,BELONGS_TO,Technology_gpt
2305.03287,PROPOSED,Method_human-computer_interaction
