head,relation,tail
2203.03073,BELONGS_TO,Technology_automation
2003.07074,BELONGS_TO,Technology_artificial_intelligence
2402.16751,BELONGS_TO,Technology_artificial_intelligence
2205.11799,BELONGS_TO,Technology_natural_language_processing
2412.17490,BELONGS_TO,Technology_vrml
2406.11651,BELONGS_TO,Technology_gpt
1906.00112,BELONGS_TO,Technology_word_vectors
1906.00112,BELONGS_TO,Technology_embedding
2311.09605,BELONGS_TO,Technology_natural_language_processing
2012.09807,BELONGS_TO,Technology_natural_language_processing
2501.14777,BELONGS_TO,Technology_chatbots
2501.10383,BELONGS_TO,Technology_artificial_intelligence
2401.17974,BELONGS_TO,Technology_natural_language_processing
2302.12692,BELONGS_TO,Technology_natural_language_processing
1909.05359,BELONGS_TO,Technology_artificial_intelligence
2211.06846,BELONGS_TO,Technology_bioinformatics
2105.01192,BELONGS_TO,Technology_natural_language_processing
1902.00193,BELONGS_TO,Technology_natural_language_processing
2104.07972,BELONGS_TO,Technology_natural_language_processing
1906.06755,BELONGS_TO,Technology_lstm
2402.01643,BELONGS_TO,Technology_learning
2101.06426,BELONGS_TO,Technology_natural_language_processing
2304.10750,BELONGS_TO,Technology_artificial_intelligence
2303.12023,BELONGS_TO,Technology_artificial_intelligence
2204.03276,BELONGS_TO,Technology_internet
2212.01635,BELONGS_TO,Technology_artificial_intelligence
2404.19024,BELONGS_TO,Technology_gpt
2205.05137,BELONGS_TO,Technology_natural_language_processing
2406.12230,BELONGS_TO,Technology_transformer
2104.10640,BELONGS_TO,Technology_natural_language_processing
2308.10444,BELONGS_TO,Technology_gpt
1811.04454,BELONGS_TO,Technology_natural_language_processing
2403.13590,BELONGS_TO,Technology_natural_language_processing
2407.01585,BELONGS_TO,Technology_natural_language_processing
2502.11198,BELONGS_TO,Technology_natural_language_processing
2404.10032,BELONGS_TO,Technology_artificial_intelligence
2310.14110,BELONGS_TO,Technology_natural_language_processing
2409.19027,BELONGS_TO,Technology_artificial_intelligence
2409.19027,BELONGS_TO,Technology_bioinformatics
2005.07202,BELONGS_TO,Technology_natural_language_processing
2310.19975,BELONGS_TO,Technology_natural_language_processing
2502.13628,BELONGS_TO,Technology_natural_language_processing
2310.07109,BELONGS_TO,Technology_transformer
2106.11384,BELONGS_TO,Technology_natural_language_processing
2004.07453,BELONGS_TO,Technology_natural_language_processing
2404.01536,BELONGS_TO,Technology_natural_language_processing
2112.07191,BELONGS_TO,Technology_natural_language_processing
1701.00066,BELONGS_TO,Technology_natural_language_processing
2106.08361,BELONGS_TO,Technology_natural_language_processing
2310.14564,BELONGS_TO,Technology_gpt
2202.13229,BELONGS_TO,Technology_natural_language_processing
2409.13701,BELONGS_TO,Technology_bert
2212.08407,BELONGS_TO,Technology_natural_language_processing
2210.12396,BELONGS_TO,Technology_natural_language_processing
2101.07769,BELONGS_TO,Technology_natural_language_processing
2101.07769,BELONGS_TO,Technology_artificial_intelligence
2105.12762,BELONGS_TO,Technology_natural_language_processing
2410.19775,BELONGS_TO,Technology_artificial_intelligence
2104.05022,BELONGS_TO,Technology_natural_language_processing
2402.11711,BELONGS_TO,Technology_parsing
2402.11711,BELONGS_TO,Technology_natural_language_processing
2501.07924,BELONGS_TO,Technology_natural_language_processing
2308.05828,BELONGS_TO,Technology_dialogue
2109.02320,BELONGS_TO,Technology_natural_language_processing
2205.08012,BELONGS_TO,Technology_language_models
2204.04793,BELONGS_TO,Technology_natural_language_processing
2209.14422,BELONGS_TO,Technology_natural_language_processing
2402.07792,BELONGS_TO,Technology_artificial_intelligence
2403.09077,BELONGS_TO,Technology_privacy
2502.15821,BELONGS_TO,Technology_natural_language_processing
2201.09651,BELONGS_TO,Technology_natural_language_processing
2402.13874,BELONGS_TO,Technology_natural_language_processing
2204.06130,BELONGS_TO,Technology_natural_language_processing
2212.12510,BELONGS_TO,Technology_bert
2007.03020,BELONGS_TO,Technology_word_vectors
2211.09744,BELONGS_TO,Technology_natural_language_processing
2311.06414,BELONGS_TO,Technology_artificial_intelligence
2411.06151,BELONGS_TO,Technology_artificial_intelligence
2304.02738,BELONGS_TO,Technology_artificial_intelligence
2205.00328,BELONGS_TO,Technology_artificial_intelligence
2308.16328,BELONGS_TO,Technology_natural_language_processing
2003.07278,BELONGS_TO,Technology_word_vectors
2212.10522,BELONGS_TO,Technology_natural_language_processing
2407.19655,BELONGS_TO,Technology_artificial_intelligence
2407.02317,BELONGS_TO,Technology_natural_language_processing
2402.01712,BELONGS_TO,Technology_uml
2408.10006,BELONGS_TO,Technology_lstm
1908.10678,BELONGS_TO,Technology_artificial_intelligence
2405.18448,BELONGS_TO,Technology_natural_language_processing
2406.09765,BELONGS_TO,Technology_natural_language_processing
2307.03823,BELONGS_TO,Technology_natural_language_processing
2410.15320,BELONGS_TO,Technology_france
2303.09402,BELONGS_TO,Technology_gpt
2406.11139,BELONGS_TO,Technology_artificial_intelligence
2106.00479,BELONGS_TO,Technology_dom
2409.15749,BELONGS_TO,Technology_artificial_intelligence
2408.02054,BELONGS_TO,Technology_natural_language_processing
2211.11206,BELONGS_TO,Technology_natural_language_processing
2012.00744,BELONGS_TO,Technology_artificial_intelligence
2412.13023,BELONGS_TO,Technology_artificial_intelligence
1907.01668,BELONGS_TO,Technology_natural_language_processing
2010.16357,BELONGS_TO,Technology_natural_language_processing
2111.09064,BELONGS_TO,Technology_gpt
2011.08115,BELONGS_TO,Technology_natural_language_processing
2502.09956,BELONGS_TO,Technology_natural_language_processing
2208.10926,BELONGS_TO,Technology_natural_language_processing
2007.12144,BELONGS_TO,Technology_natural_language_processing
2501.03560,BELONGS_TO,Technology_natural_language_processing
2306.05443,BELONGS_TO,Technology_artificial_intelligence
2211.05031,BELONGS_TO,Technology_wikipedia
2502.00817,BELONGS_TO,Technology_large_language_models
2310.10449,BELONGS_TO,Technology_artificial_intelligence
2201.00768,BELONGS_TO,Technology_natural_language_processing
2403.01638,BELONGS_TO,Technology_natural_language_processing
2305.18476,BELONGS_TO,Technology_natural_language_processing
1912.06796,BELONGS_TO,Technology_natural_language_processing
1912.06796,BELONGS_TO,Technology_artificial_intelligence
2403.08822,BELONGS_TO,Technology_natural_language_processing
2402.03181,BELONGS_TO,Technology_natural_language_processing
1406.3714,BELONGS_TO,Technology_internet
1707.07835,BELONGS_TO,Technology_wikipedia
1903.11508,BELONGS_TO,Technology_natural_language_processing
2210.05109,BELONGS_TO,Technology_natural_language_processing
2409.07423,BELONGS_TO,Technology_natural_language_processing
2404.17216,BELONGS_TO,Technology_gpt
2405.04513,BELONGS_TO,Technology_natural_language_processing
2205.00265,BELONGS_TO,Technology_transformer
2005.14165,BELONGS_TO,Technology_natural_language_processing
2409.11815,BELONGS_TO,Technology_transformer
2011.00565,BELONGS_TO,Technology_natural_language_processing
2205.08347,BELONGS_TO,Technology_artificial_intelligence
2406.08838,BELONGS_TO,Technology_word_vectors
1808.08949,BELONGS_TO,Technology_natural_language_processing
2406.07922,BELONGS_TO,Technology_artificial_intelligence
2403.01554,BELONGS_TO,Technology_transformer
2403.16554,BELONGS_TO,Technology_proving
1703.04178,BELONGS_TO,Technology_natural_language_processing
2403.19913,BELONGS_TO,Technology_gpt
2403.03920,BELONGS_TO,Technology_artificial_intelligence
2207.04453,BELONGS_TO,Technology_bert
1407.6099,BELONGS_TO,Technology_natural_language_processing
2308.06828,BELONGS_TO,Technology_embedding
2308.06828,BELONGS_TO,Technology_social_networks
2109.05362,BELONGS_TO,Technology_natural_language_processing
2304.10149,BELONGS_TO,Technology_chatbots
2212.03721,BELONGS_TO,Technology_artificial_intelligence
2406.13261,BELONGS_TO,Technology_artificial_intelligence
2307.04274,BELONGS_TO,Technology_natural_language_processing
2408.07983,BELONGS_TO,Technology_artificial_intelligence
2205.10226,BELONGS_TO,Technology_natural_language_processing
2105.14077,BELONGS_TO,Technology_artificial_intelligence
2005.00052,BELONGS_TO,Technology_natural_language_processing
1810.08740,BELONGS_TO,Technology_natural_language_processing
2106.08037,BELONGS_TO,Technology_natural_language_processing
2407.20608,BELONGS_TO,Technology_artificial_intelligence
2003.00975,BELONGS_TO,Technology_wikipedia
1910.14549,BELONGS_TO,Technology_france
2402.07214,BELONGS_TO,Technology_artificial_intelligence
2004.00362,BELONGS_TO,Technology_lstm
1912.00835,BELONGS_TO,Technology_transformer
1906.01753,BELONGS_TO,Technology_natural_language_processing
2011.00244,BELONGS_TO,Technology_semantics
2203.00211,BELONGS_TO,Technology_natural_language_processing
2404.17991,BELONGS_TO,Technology_bert
2109.14788,BELONGS_TO,Technology_natural_language_processing
2412.03597,BELONGS_TO,Technology_natural_language_processing
2203.16926,BELONGS_TO,Technology_gpt
2306.13971,BELONGS_TO,Technology_natural_language_processing
2410.12878,BELONGS_TO,Technology_language_models
2308.00107,BELONGS_TO,Technology_gpt
2311.00287,BELONGS_TO,Technology_intent
2402.10693,BELONGS_TO,Technology_natural_language_processing
2309.14356,BELONGS_TO,Technology_natural_language_processing
1708.01944,BELONGS_TO,Technology_natural_language_processing
2406.11007,BELONGS_TO,Technology_artificial_intelligence
2106.10771,BELONGS_TO,Technology_natural_language_processing
2502.10413,BELONGS_TO,Technology_natural_language_processing
1901.09735,BELONGS_TO,Technology_natural_language_processing
2311.00116,BELONGS_TO,Technology_natural_language_processing
2109.12788,BELONGS_TO,Technology_natural_language_processing
2104.12424,BELONGS_TO,Technology_artificial_intelligence
2104.08936,BELONGS_TO,Technology_natural_language_processing
2401.07483,BELONGS_TO,Technology_large_language_models
2210.05875,BELONGS_TO,Technology_wikipedia
1908.11365,BELONGS_TO,Technology_natural_language_processing
2207.10617,BELONGS_TO,Technology_natural_language_processing
2202.11923,BELONGS_TO,Technology_natural_language_processing
2202.11923,BELONGS_TO,Technology_large_language_models
2502.11926,BELONGS_TO,Technology_natural_language_processing
2212.10440,BELONGS_TO,Technology_natural_language_processing
2306.01800,BELONGS_TO,Technology_artificial_intelligence
2409.18335,BELONGS_TO,Technology_natural_language_processing
2409.18335,BELONGS_TO,Technology_artificial_intelligence
2306.09237,BELONGS_TO,Technology_natural_language_processing
2010.00310,BELONGS_TO,Technology_word_vectors
2404.04003,BELONGS_TO,Technology_natural_language_processing
2306.16367,BELONGS_TO,Technology_natural_language_processing
2007.09134,BELONGS_TO,Technology_natural_language_processing
2406.10459,BELONGS_TO,Technology_artificial_intelligence
2309.16777,BELONGS_TO,Technology_chatbots
2309.16777,BELONGS_TO,Technology_artificial_intelligence
2205.12689,BELONGS_TO,Technology_natural_language_processing
2307.07983,BELONGS_TO,Technology_natural_language_processing
2011.04521,BELONGS_TO,Technology_social_networks
2402.02969,BELONGS_TO,Technology_bert
2306.07656,BELONGS_TO,Technology_natural_language_processing
2403.04643,BELONGS_TO,Technology_natural_language_processing
2411.12644,BELONGS_TO,Technology_natural_language_processing
2009.05664,BELONGS_TO,Technology_artificial_intelligence
2009.05664,BELONGS_TO,Technology_natural_language_processing
2307.05605,BELONGS_TO,Technology_natural_language_processing
2410.21360,BELONGS_TO,Technology_artificial_intelligence
2409.15051,BELONGS_TO,Technology_natural_language_processing
1608.00841,BELONGS_TO,Technology_natural_language_processing
2501.08322,BELONGS_TO,Technology_natural_language_processing
2410.08553,BELONGS_TO,Technology_natural_language_processing
2409.07388,BELONGS_TO,Technology_natural_language_processing
2311.09443,BELONGS_TO,Technology_artificial_intelligence
2211.04205,BELONGS_TO,Technology_natural_language_processing
1711.08611,BELONGS_TO,Technology_natural_language_processing
1810.00162,BELONGS_TO,Technology_gpt
2210.04114,BELONGS_TO,Technology_word_vectors
2204.11394,BELONGS_TO,Technology_natural_language_processing
2202.00476,BELONGS_TO,Technology_natural_language_processing
2411.14463,BELONGS_TO,Technology_artificial_intelligence
2411.14463,BELONGS_TO,Technology_natural_language_processing
1704.08803,BELONGS_TO,Technology_natural_language_processing
2304.08953,BELONGS_TO,Technology_n_grams
2312.12989,BELONGS_TO,Technology_natural_language_processing
1908.09080,BELONGS_TO,Technology_natural_language_processing
2104.04069,BELONGS_TO,Technology_natural_language_processing
2301.08826,BELONGS_TO,Technology_artificial_intelligence
1908.11254,BELONGS_TO,Technology_natural_language_processing
2101.04640,BELONGS_TO,Technology_artificial_intelligence
2207.08044,BELONGS_TO,Technology_natural_language_processing
1911.03894,BELONGS_TO,Technology_wikipedia
2109.01932,BELONGS_TO,Technology_internet
1807.02200,BELONGS_TO,Technology_natural_language_processing
2408.01911,BELONGS_TO,Technology_artificial_intelligence
2402.05547,BELONGS_TO,Technology_natural_language_processing
1902.09113,BELONGS_TO,Technology_transformer
2502.12838,BELONGS_TO,Technology_artificial_intelligence
2304.05335,BELONGS_TO,Technology_artificial_intelligence
2210.16315,BELONGS_TO,Technology_natural_language_processing
2112.08789,BELONGS_TO,Technology_natural_language_processing
1911.04361,BELONGS_TO,Technology_transformer
2309.16202,BELONGS_TO,Technology_natural_language_processing
2403.17312,BELONGS_TO,Technology_gpt
2206.11867,BELONGS_TO,Technology_xml
2406.19651,BELONGS_TO,Technology_artificial_intelligence
2409.14292,BELONGS_TO,Technology_natural_language_processing
2111.04158,BELONGS_TO,Technology_artificial_intelligence
2502.14862,BELONGS_TO,Technology_artificial_intelligence
1705.00108,BELONGS_TO,Technology_natural_language_processing
2307.07362,BELONGS_TO,Technology_xml
2211.15397,BELONGS_TO,Technology_lstm
2501.09777,BELONGS_TO,Technology_social_networks
2109.04413,BELONGS_TO,Technology_natural_language_processing
2303.07247,BELONGS_TO,Technology_artificial_intelligence
2108.12242,BELONGS_TO,Technology_artificial_intelligence
2410.07239,BELONGS_TO,Technology_natural_language_processing
2406.16893,BELONGS_TO,Technology_natural_language_processing
2201.07040,BELONGS_TO,Technology_artificial_intelligence
2412.08187,BELONGS_TO,Technology_natural_language_processing
2102.04887,BELONGS_TO,Technology_wikipedia
2308.04056,BELONGS_TO,Technology_evaluation
2201.01787,BELONGS_TO,Technology_natural_language_processing
2411.12157,BELONGS_TO,Technology_gpt
2411.12157,BELONGS_TO,Technology_natural_language_processing
2110.04517,BELONGS_TO,Technology_natural_language_processing
2305.17055,BELONGS_TO,Technology_artificial_intelligence
2111.14192,BELONGS_TO,Technology_natural_language_processing
2010.07972,BELONGS_TO,Technology_natural_language_processing
2501.06490,BELONGS_TO,Technology_artificial_intelligence
2501.06490,BELONGS_TO,Technology_social_networks
1909.03508,BELONGS_TO,Technology_natural_language_processing
2308.14669,BELONGS_TO,Technology_bert
2310.13610,BELONGS_TO,Technology_natural_language_processing
2308.06942,BELONGS_TO,Technology_gpt
2312.00584,BELONGS_TO,Technology_natural_language_processing
1712.07199,BELONGS_TO,Technology_artificial_intelligence
2303.07470,BELONGS_TO,Technology_transformer
2502.00837,BELONGS_TO,Technology_bert
2404.01582,BELONGS_TO,Technology_gpt
1810.03993,BELONGS_TO,Technology_artificial_intelligence
1405.5202,BELONGS_TO,Technology_natural_language_processing
1405.5202,BELONGS_TO,Technology_france
2210.08471,BELONGS_TO,Technology_natural_language_processing
2403.19031,BELONGS_TO,Technology_large_language_models
2305.13755,BELONGS_TO,Technology_natural_language_processing
2012.02469,BELONGS_TO,Technology_artificial_intelligence
2305.17127,BELONGS_TO,Technology_natural_language_processing
2211.05109,BELONGS_TO,Technology_validity
2211.05109,BELONGS_TO,Technology_natural_language_processing
2312.11803,BELONGS_TO,Technology_natural_language_processing
2403.07087,BELONGS_TO,Technology_social_networks
2307.10634,BELONGS_TO,Technology_n_grams
2408.04023,BELONGS_TO,Technology_artificial_intelligence
2310.07188,BELONGS_TO,Technology_natural_language_processing
2501.05079,BELONGS_TO,Technology_artificial_intelligence
2407.15647,BELONGS_TO,Technology_artificial_intelligence
2307.04276,BELONGS_TO,Technology_natural_language_processing
1907.00570,BELONGS_TO,Technology_natural_language_processing
2502.14499,BELONGS_TO,Technology_artificial_intelligence
2206.10594,BELONGS_TO,Technology_natural_language_processing
2206.10594,BELONGS_TO,Technology_wikipedia
1412.4385,BELONGS_TO,Technology_natural_language_processing
2401.17206,BELONGS_TO,Technology_natural_language_processing
2407.01599,BELONGS_TO,Technology_artificial_intelligence
2405.01678,BELONGS_TO,Technology_natural_language_processing
2307.05537,BELONGS_TO,Technology_word_vectors
2205.00034,BELONGS_TO,Technology_natural_language_processing
2009.08395,BELONGS_TO,Technology_cognition
2308.03762,BELONGS_TO,Technology_chatbots
2404.14618,BELONGS_TO,Technology_natural_language_processing
2104.08682,BELONGS_TO,Technology_natural_language_processing
2409.09071,BELONGS_TO,Technology_gpt
2111.06599,BELONGS_TO,Technology_natural_language_processing
2204.03542,BELONGS_TO,Technology_gpt
2111.10501,BELONGS_TO,Technology_natural_language_processing
2205.12253,BELONGS_TO,Technology_natural_language_processing
2311.01020,BELONGS_TO,Technology_artificial_intelligence
2104.05115,BELONGS_TO,Technology_natural_language_processing
2501.00598,BELONGS_TO,Technology_computational
2301.00321,BELONGS_TO,Technology_natural_language_processing
1806.09835,BELONGS_TO,Technology_natural_language_processing
2310.07637,BELONGS_TO,Technology_artificial_intelligence
2311.14729,BELONGS_TO,Technology_natural_language_processing
2206.07238,BELONGS_TO,Technology_twitter
2311.08249,BELONGS_TO,Technology_natural_language_processing
2408.11860,BELONGS_TO,Technology_artificial_intelligence
2211.02878,BELONGS_TO,Technology_natural_language_processing
2202.09061,BELONGS_TO,Technology_language_processing
2404.14415,BELONGS_TO,Technology_natural_language_processing
2404.00699,BELONGS_TO,Technology_artificial_intelligence
2501.07923,BELONGS_TO,Technology_social_networks
2501.07923,BELONGS_TO,Technology_natural_language_processing
1803.03827,BELONGS_TO,Technology_natural_language_processing
2409.00124,BELONGS_TO,Technology_gpt
2004.12297,BELONGS_TO,Technology_wikipedia
1312.5650,BELONGS_TO,Technology_internet
2308.04950,BELONGS_TO,Technology_artificial_intelligence
2206.14181,BELONGS_TO,Technology_synset
1906.07591,BELONGS_TO,Technology_natural_language_processing
2204.10200,BELONGS_TO,Technology_bert
2204.10200,BELONGS_TO,Technology_natural_language_processing
2009.08445,BELONGS_TO,Technology_natural_language_processing
1405.2584,BELONGS_TO,Technology_internet
2312.00053,BELONGS_TO,Technology_artificial_intelligence
2310.10844,BELONGS_TO,Technology_artificial_intelligence
2410.23083,BELONGS_TO,Technology_artificial_intelligence
2102.01740,BELONGS_TO,Technology_artificial_intelligence
2406.04593,BELONGS_TO,Technology_large_language_models
2406.04593,BELONGS_TO,Technology_natural_language_processing
2201.02312,BELONGS_TO,Technology_natural_language_processing
2201.02312,BELONGS_TO,Technology_statistical_analysis
1609.08703,BELONGS_TO,Technology_gpt
2110.06999,BELONGS_TO,Technology_internet
2305.01941,BELONGS_TO,Technology_chatbots
2305.01941,BELONGS_TO,Technology_gpt
2409.02836,BELONGS_TO,Technology_gpt
2210.03167,BELONGS_TO,Technology_natural_language_processing
2311.01166,BELONGS_TO,Technology_chatbots
2208.07833,BELONGS_TO,Technology_natural_language_processing
2010.04903,BELONGS_TO,Technology_natural_language_processing
2311.01270,BELONGS_TO,Technology_chatbots
2209.07139,BELONGS_TO,Technology_natural_language_processing
2006.01538,BELONGS_TO,Technology_wikipedia
2409.10733,BELONGS_TO,Technology_artificial_intelligence
2409.17120,BELONGS_TO,Technology_transformer
2409.17120,BELONGS_TO,Technology_synset
2409.17120,BELONGS_TO,Technology_gpt
2409.17120,BELONGS_TO,Technology_bert
2409.17120,BELONGS_TO,Technology_natural_language_processing
2304.02746,BELONGS_TO,Technology_text_mining
2402.10739,BELONGS_TO,Technology_natural_language_processing
2402.10739,BELONGS_TO,Technology_gpt
2305.02810,BELONGS_TO,Technology_transformer
2005.06540,BELONGS_TO,Technology_artificial_intelligence
2405.03215,BELONGS_TO,Technology_natural_language_processing
2203.03540,BELONGS_TO,Technology_automation
1805.05271,BELONGS_TO,Technology_natural_language_processing
2412.12961,BELONGS_TO,Technology_artificial_intelligence
2410.12123,BELONGS_TO,Technology_language_models
2305.18503,BELONGS_TO,Technology_bert
2009.11180,BELONGS_TO,Technology_artificial_intelligence
2309.06054,BELONGS_TO,Technology_artificial_intelligence
2306.15447,BELONGS_TO,Technology_natural_language_processing
2104.08570,BELONGS_TO,Technology_artificial_intelligence
2102.04761,BELONGS_TO,Technology_internet
2309.02887,BELONGS_TO,Technology_natural_language_processing
2404.07947,BELONGS_TO,Technology_transformer
1909.01136,BELONGS_TO,Technology_gpt
2001.07820,BELONGS_TO,Technology_natural_language_processing
2111.09883,BELONGS_TO,Technology_natural_language_processing
2501.02334,BELONGS_TO,Technology_artificial_intelligence
2112.13969,BELONGS_TO,Technology_natural_language_processing
2311.08538,BELONGS_TO,Technology_natural_language_processing
2107.08902,BELONGS_TO,Technology_lstm
2107.08902,BELONGS_TO,Technology_bert
2309.11052,BELONGS_TO,Technology_word_vectors
2109.04367,BELONGS_TO,Technology_natural_language_processing
1501.07005,BELONGS_TO,Technology_natural_language_processing
2009.07238,BELONGS_TO,Technology_social_networks
2410.09090,BELONGS_TO,Technology_natural_language_processing
2410.09090,BELONGS_TO,Technology_artificial_intelligence
2108.01899,BELONGS_TO,Technology_social_networks
2108.01899,BELONGS_TO,Technology_synset
2412.05434,BELONGS_TO,Technology_natural_language_processing
2006.00719,BELONGS_TO,Technology_internet
2311.06102,BELONGS_TO,Technology_gpt
2310.07826,BELONGS_TO,Technology_natural_language_processing
2403.17155,BELONGS_TO,Technology_bert
1909.01958,BELONGS_TO,Technology_artificial_intelligence
2106.11520,BELONGS_TO,Technology_natural_language_processing
2106.11520,BELONGS_TO,Technology_bert
2410.01865,BELONGS_TO,Technology_natural_language_processing
2411.12901,BELONGS_TO,Technology_artificial_intelligence
2109.13059,BELONGS_TO,Technology_natural_language_processing
2109.13059,BELONGS_TO,Technology_transformer
2210.14304,BELONGS_TO,Technology_natural_language_processing
2402.02622,BELONGS_TO,Technology_transformer
2009.07397,BELONGS_TO,Technology_natural_language_processing
2407.07614,BELONGS_TO,Technology_gpt
2312.16240,BELONGS_TO,Technology_natural_language_processing
2103.03806,BELONGS_TO,Technology_bert
2103.03806,BELONGS_TO,Technology_agent_architecture
2004.12073,BELONGS_TO,Technology_natural_language_processing
2407.15462,BELONGS_TO,Technology_xml
2209.15202,BELONGS_TO,Technology_natural_language_processing
1705.10900,BELONGS_TO,Technology_natural_language_processing
2308.11773,BELONGS_TO,Technology_bert
2501.07237,BELONGS_TO,Technology_gpt
2010.02726,BELONGS_TO,Technology_artificial_intelligence
2103.15543,BELONGS_TO,Technology_natural_language_processing
2407.16174,BELONGS_TO,Technology_internet
2206.00826,BELONGS_TO,Technology_natural_language_processing
2203.04860,BELONGS_TO,Technology_gpt
2012.06048,BELONGS_TO,Technology_gpt
1906.05612,BELONGS_TO,Technology_natural_language_processing
2305.13889,BELONGS_TO,Technology_artificial_intelligence
2405.05134,BELONGS_TO,Technology_artificial_intelligence
2405.10842,BELONGS_TO,Technology_natural_language_processing
2411.04588,BELONGS_TO,Technology_chatbots
1403.1618,BELONGS_TO,Technology_natural_language_processing
2306.17564,BELONGS_TO,Technology_transformer
2304.04662,BELONGS_TO,Technology_transformer
2310.14870,BELONGS_TO,Technology_natural_language_processing
2109.12575,BELONGS_TO,Technology_natural_language_processing
2403.04105,BELONGS_TO,Technology_natural_language_processing
2111.15430,BELONGS_TO,Technology_natural_language_processing
2404.06339,BELONGS_TO,Technology_agent_architecture
2009.12452,BELONGS_TO,Technology_bert
2304.08315,BELONGS_TO,Technology_natural_language_processing
2309.00255,BELONGS_TO,Technology_wordnets
2003.03350,BELONGS_TO,Technology_gpt
1901.08746,BELONGS_TO,Technology_natural_language_processing
1901.08746,BELONGS_TO,Technology_bert
2310.11870,BELONGS_TO,Technology_artificial_intelligence
2309.02914,BELONGS_TO,Technology_privacy
2309.02914,BELONGS_TO,Technology_bert
2302.04359,BELONGS_TO,Technology_natural_language_processing
2302.04359,BELONGS_TO,Technology_artificial_intelligence
2311.03365,BELONGS_TO,Technology_artificial_intelligence
2105.05621,BELONGS_TO,Technology_natural_language_processing
2010.06467,BELONGS_TO,Technology_transformer
2010.06467,BELONGS_TO,Technology_natural_language_processing
1808.09716,BELONGS_TO,Technology_natural_language_processing
2106.02658,BELONGS_TO,Technology_natural_language_processing
2010.00796,BELONGS_TO,Technology_natural_language_processing
2005.01634,BELONGS_TO,Technology_natural_language_processing
2408.09030,BELONGS_TO,Technology_natural_language_processing
2405.11704,BELONGS_TO,Technology_transformer
2303.16166,BELONGS_TO,Technology_natural_language_processing
2404.19071,BELONGS_TO,Technology_artificial_intelligence
2306.01773,BELONGS_TO,Technology_artificial_intelligence
2209.12604,BELONGS_TO,Technology_lstm
2209.12604,BELONGS_TO,Technology_social_networks
2502.16218,BELONGS_TO,Technology_natural_language_processing
2102.03062,BELONGS_TO,Technology_gpt
2111.06741,BELONGS_TO,Technology_artificial_intelligence
2308.11891,BELONGS_TO,Technology_chatbots
1607.00410,BELONGS_TO,Technology_natural_language_processing
2201.00855,BELONGS_TO,Technology_artificial_intelligence
2003.11080,BELONGS_TO,Technology_natural_language_processing
2005.00660,BELONGS_TO,Technology_wordnets
1910.12580,BELONGS_TO,Technology_artificial_intelligence
2402.06584,BELONGS_TO,Technology_artificial_intelligence
2411.14272,BELONGS_TO,Technology_natural_language_processing
2112.12731,BELONGS_TO,Technology_gpt
2303.02819,BELONGS_TO,Technology_artificial_intelligence
1610.07432,BELONGS_TO,Technology_artificial_intelligence
2405.01682,BELONGS_TO,Technology_bert
2004.05861,BELONGS_TO,Technology_covid-19
2110.03111,BELONGS_TO,Technology_natural_language_processing
2501.16607,BELONGS_TO,Technology_large_language_models
2305.18725,BELONGS_TO,Technology_natural_language_processing
1904.03323,BELONGS_TO,Technology_bert
1904.03323,BELONGS_TO,Technology_embedding
1707.05308,BELONGS_TO,Technology_artificial_intelligence
2303.14537,BELONGS_TO,Technology_wordnets
2303.14537,BELONGS_TO,Technology_transformer
2110.03353,BELONGS_TO,Technology_natural_language_processing
2005.01320,BELONGS_TO,Technology_intent
1604.04378,BELONGS_TO,Technology_natural_language_processing
1706.01038,BELONGS_TO,Technology_natural_language_processing
2412.07355,BELONGS_TO,Technology_large_language_models
2009.11564,BELONGS_TO,Technology_artificial_intelligence
2306.12132,BELONGS_TO,Technology_natural_language_processing
2306.12132,BELONGS_TO,Technology_artificial_intelligence
2106.05544,BELONGS_TO,Technology_natural_language_processing
2005.01557,BELONGS_TO,Technology_artificial_intelligence
1906.01733,BELONGS_TO,Technology_natural_language_processing
2204.11909,BELONGS_TO,Technology_natural_language_processing
2110.07837,BELONGS_TO,Technology_natural_language_processing
2110.07837,BELONGS_TO,Technology_wikipedia
1904.01297,BELONGS_TO,Technology_natural_language_processing
2110.04222,BELONGS_TO,Technology_natural_language_processing
2004.11714,BELONGS_TO,Technology_natural_language_processing
2205.03559,BELONGS_TO,Technology_natural_language_processing
1911.11506,BELONGS_TO,Technology_natural_language_processing
1805.04617,BELONGS_TO,Technology_artificial_intelligence
2109.06862,BELONGS_TO,Technology_natural_language_processing
2206.01476,BELONGS_TO,Technology_natural_language_processing
2502.17464,BELONGS_TO,Technology_dci
2302.00653,BELONGS_TO,Technology_artificial_intelligence
2004.01970,BELONGS_TO,Technology_natural_language_processing
2103.00747,BELONGS_TO,Technology_bert
2410.11672,BELONGS_TO,Technology_artificial_intelligence
1903.10145,BELONGS_TO,Technology_natural_language_processing
2305.04091,BELONGS_TO,Technology_natural_language_processing
2112.03469,BELONGS_TO,Technology_lstm
1912.01664,BELONGS_TO,Technology_gpt
2412.19198,BELONGS_TO,Technology_semantics
2303.15056,BELONGS_TO,Technology_natural_language_processing
2106.06292,BELONGS_TO,Technology_artificial_intelligence
2012.12305,BELONGS_TO,Technology_natural_language_processing
2404.14301,BELONGS_TO,Technology_artificial_intelligence
2111.12421,BELONGS_TO,Technology_natural_language_processing
